image_id,class_id,species,breed_id,official_split,species_name,breed_name
Birman_13,7,1,3,trainval,cat,Birman
Persian_162,24,1,8,trainval,cat,Persian
german_shorthaired_158,15,2,9,trainval,dog,german_shorthaired
Bengal_119,6,1,2,trainval,cat,Bengal
great_pyrenees_175,16,2,10,trainval,dog,great_pyrenees
beagle_117,5,2,4,trainval,dog,beagle
english_cocker_spaniel_114,13,2,7,trainval,dog,english_cocker_spaniel
american_pit_bull_terrier_123,3,2,2,trainval,dog,american_pit_bull_terrier
english_setter_131,14,2,8,trainval,dog,english_setter
Abyssinian_12,1,1,1,trainval,cat,Abyssinian
miniature_pinscher_179,22,2,15,trainval,dog,miniature_pinscher
Ragdoll_201,27,1,9,trainval,cat,Ragdoll
staffordshire_bull_terrier_102,35,2,23,trainval,dog,staffordshire_bull_terrier
beagle_172,5,2,4,trainval,dog,beagle
boxer_163,9,2,5,trainval,dog,boxer
havanese_141,17,2,11,trainval,dog,havanese
Egyptian_Mau_15,12,1,6,trainval,cat,Egyptian_Mau
Maine_Coon_1,21,1,7,trainval,cat,Maine_Coon
miniature_pinscher_124,22,2,15,trainval,dog,miniature_pinscher
havanese_134,17,2,11,trainval,dog,havanese
Birman_158,7,1,3,trainval,cat,Birman
basset_hound_189,4,2,3,trainval,dog,basset_hound
British_Shorthair_155,10,1,5,trainval,cat,British_Shorthair
samoyed_171,30,2,20,trainval,dog,samoyed
english_setter_111,14,2,8,trainval,dog,english_setter
Bengal_188,6,1,2,trainval,cat,Bengal
wheaten_terrier_111,36,2,24,trainval,dog,wheaten_terrier
Ragdoll_12,27,1,9,trainval,cat,Ragdoll
chihuahua_15,11,2,6,trainval,dog,chihuahua
Birman_14,7,1,3,trainval,cat,Birman
scottish_terrier_124,31,2,21,trainval,dog,scottish_terrier
Sphynx_112,34,1,12,trainval,cat,Sphynx
boxer_110,9,2,5,trainval,dog,boxer
yorkshire_terrier_183,37,2,25,trainval,dog,yorkshire_terrier
miniature_pinscher_189,22,2,15,trainval,dog,miniature_pinscher
Ragdoll_151,27,1,9,trainval,cat,Ragdoll
pug_105,26,2,18,trainval,dog,pug
wheaten_terrier_144,36,2,24,trainval,dog,wheaten_terrier
pug_165,26,2,18,trainval,dog,pug
Bengal_189,6,1,2,trainval,cat,Bengal
beagle_171,5,2,4,trainval,dog,beagle
yorkshire_terrier_156,37,2,25,trainval,dog,yorkshire_terrier
Russian_Blue_18,28,1,10,trainval,cat,Russian_Blue
leonberger_101,20,2,14,trainval,dog,leonberger
Abyssinian_120,1,1,1,trainval,cat,Abyssinian
samoyed_109,30,2,20,trainval,dog,samoyed
english_setter_100,14,2,8,trainval,dog,english_setter
Abyssinian_144,1,1,1,trainval,cat,Abyssinian
basset_hound_185,4,2,3,trainval,dog,basset_hound
great_pyrenees_16,16,2,10,trainval,dog,great_pyrenees
wheaten_terrier_146,36,2,24,trainval,dog,wheaten_terrier
japanese_chin_160,18,2,12,trainval,dog,japanese_chin
Sphynx_166,34,1,12,trainval,cat,Sphynx
Persian_128,24,1,8,trainval,cat,Persian
Bombay_198,8,1,4,trainval,cat,Bombay
Abyssinian_125,1,1,1,trainval,cat,Abyssinian
Bombay_107,8,1,4,trainval,cat,Bombay
beagle_148,5,2,4,trainval,dog,beagle
basset_hound_14,4,2,3,trainval,dog,basset_hound
basset_hound_186,4,2,3,trainval,dog,basset_hound
great_pyrenees_140,16,2,10,trainval,dog,great_pyrenees
english_cocker_spaniel_182,13,2,7,trainval,dog,english_cocker_spaniel
newfoundland_190,23,2,16,trainval,dog,newfoundland
saint_bernard_122,29,2,19,trainval,dog,saint_bernard
yorkshire_terrier_176,37,2,25,trainval,dog,yorkshire_terrier
shiba_inu_178,32,2,22,trainval,dog,shiba_inu
Bengal_140,6,1,2,trainval,cat,Bengal
Persian_134,24,1,8,trainval,cat,Persian
British_Shorthair_10,10,1,5,trainval,cat,British_Shorthair
beagle_170,5,2,4,trainval,dog,beagle
Bombay_135,8,1,4,trainval,cat,Bombay
Bengal_185,6,1,2,trainval,cat,Bengal
staffordshire_bull_terrier_106,35,2,23,trainval,dog,staffordshire_bull_terrier
Bengal_135,6,1,2,trainval,cat,Bengal
keeshond_173,19,2,13,trainval,dog,keeshond
english_cocker_spaniel_120,13,2,7,trainval,dog,english_cocker_spaniel
scottish_terrier_184,31,2,21,trainval,dog,scottish_terrier
english_cocker_spaniel_137,13,2,7,trainval,dog,english_cocker_spaniel
leonberger_162,20,2,14,trainval,dog,leonberger
keeshond_143,19,2,13,trainval,dog,keeshond
pug_180,26,2,18,trainval,dog,pug
english_cocker_spaniel_10,13,2,7,trainval,dog,english_cocker_spaniel
Bombay_18,8,1,4,trainval,cat,Bombay
Persian_145,24,1,8,trainval,cat,Persian
american_pit_bull_terrier_184,3,2,2,trainval,dog,american_pit_bull_terrier
newfoundland_163,23,2,16,trainval,dog,newfoundland
staffordshire_bull_terrier_173,35,2,23,trainval,dog,staffordshire_bull_terrier
Abyssinian_112,1,1,1,trainval,cat,Abyssinian
german_shorthaired_128,15,2,9,trainval,dog,german_shorthaired
pomeranian_112,25,2,17,trainval,dog,pomeranian
havanese_174,17,2,11,trainval,dog,havanese
Siamese_146,33,1,11,trainval,cat,Siamese
Egyptian_Mau_160,12,1,6,trainval,cat,Egyptian_Mau
american_pit_bull_terrier_16,3,2,2,trainval,dog,american_pit_bull_terrier
miniature_pinscher_146,22,2,15,trainval,dog,miniature_pinscher
Siamese_139,33,1,11,trainval,cat,Siamese
saint_bernard_101,29,2,19,trainval,dog,saint_bernard
newfoundland_134,23,2,16,trainval,dog,newfoundland
american_bulldog_185,2,2,1,trainval,dog,american_bulldog
yorkshire_terrier_174,37,2,25,trainval,dog,yorkshire_terrier
Abyssinian_109,1,1,1,trainval,cat,Abyssinian
keeshond_119,19,2,13,trainval,dog,keeshond
leonberger_158,20,2,14,trainval,dog,leonberger
boxer_187,9,2,5,trainval,dog,boxer
Maine_Coon_186,21,1,7,trainval,cat,Maine_Coon
Ragdoll_143,27,1,9,trainval,cat,Ragdoll
Russian_Blue_144,28,1,10,trainval,cat,Russian_Blue
keeshond_170,19,2,13,trainval,dog,keeshond
Birman_15,7,1,3,trainval,cat,Birman
shiba_inu_18,32,2,22,trainval,dog,shiba_inu
Birman_10,7,1,3,trainval,cat,Birman
havanese_15,17,2,11,trainval,dog,havanese
pug_184,26,2,18,trainval,dog,pug
Bombay_145,8,1,4,trainval,cat,Bombay
Persian_176,24,1,8,trainval,cat,Persian
boxer_143,9,2,5,trainval,dog,boxer
pug_133,26,2,18,trainval,dog,pug
British_Shorthair_187,10,1,5,trainval,cat,British_Shorthair
basset_hound_121,4,2,3,trainval,dog,basset_hound
basset_hound_172,4,2,3,trainval,dog,basset_hound
havanese_171,17,2,11,trainval,dog,havanese
miniature_pinscher_137,22,2,15,trainval,dog,miniature_pinscher
keeshond_132,19,2,13,trainval,dog,keeshond
american_pit_bull_terrier_156,3,2,2,trainval,dog,american_pit_bull_terrier
Maine_Coon_137,21,1,7,trainval,cat,Maine_Coon
Bengal_149,6,1,2,trainval,cat,Bengal
japanese_chin_13,18,2,12,trainval,dog,japanese_chin
chihuahua_159,11,2,6,trainval,dog,chihuahua
samoyed_132,30,2,20,trainval,dog,samoyed
British_Shorthair_180,10,1,5,trainval,cat,British_Shorthair
english_setter_150,14,2,8,trainval,dog,english_setter
British_Shorthair_174,10,1,5,trainval,cat,British_Shorthair
pomeranian_105,25,2,17,trainval,dog,pomeranian
chihuahua_151,11,2,6,trainval,dog,chihuahua
beagle_177,5,2,4,trainval,dog,beagle
miniature_pinscher_169,22,2,15,trainval,dog,miniature_pinscher
samoyed_113,30,2,20,trainval,dog,samoyed
yorkshire_terrier_144,37,2,25,trainval,dog,yorkshire_terrier
havanese_168,17,2,11,trainval,dog,havanese
scottish_terrier_159,31,2,21,trainval,dog,scottish_terrier
basset_hound_116,4,2,3,trainval,dog,basset_hound
Egyptian_Mau_163,12,1,6,trainval,cat,Egyptian_Mau
pug_13,26,2,18,trainval,dog,pug
beagle_191,5,2,4,trainval,dog,beagle
japanese_chin_144,18,2,12,trainval,dog,japanese_chin
staffordshire_bull_terrier_196,35,2,23,trainval,dog,staffordshire_bull_terrier
great_pyrenees_123,16,2,10,trainval,dog,great_pyrenees
pomeranian_137,25,2,17,trainval,dog,pomeranian
american_bulldog_18,2,2,1,trainval,dog,american_bulldog
Bengal_177,6,1,2,trainval,cat,Bengal
scottish_terrier_168,31,2,21,trainval,dog,scottish_terrier
german_shorthaired_146,15,2,9,trainval,dog,german_shorthaired
leonberger_177,20,2,14,trainval,dog,leonberger
german_shorthaired_189,15,2,9,trainval,dog,german_shorthaired
american_bulldog_142,2,2,1,trainval,dog,american_bulldog
Egyptian_Mau_110,12,1,6,trainval,cat,Egyptian_Mau
german_shorthaired_117,15,2,9,trainval,dog,german_shorthaired
boxer_157,9,2,5,trainval,dog,boxer
Bengal_180,6,1,2,trainval,cat,Bengal
chihuahua_118,11,2,6,trainval,dog,chihuahua
great_pyrenees_10,16,2,10,trainval,dog,great_pyrenees
staffordshire_bull_terrier_125,35,2,23,trainval,dog,staffordshire_bull_terrier
Siamese_102,33,1,11,trainval,cat,Siamese
yorkshire_terrier_146,37,2,25,trainval,dog,yorkshire_terrier
basset_hound_115,4,2,3,trainval,dog,basset_hound
yorkshire_terrier_100,37,2,25,trainval,dog,yorkshire_terrier
scottish_terrier_131,31,2,21,trainval,dog,scottish_terrier
British_Shorthair_168,10,1,5,trainval,cat,British_Shorthair
saint_bernard_180,29,2,19,trainval,dog,saint_bernard
chihuahua_187,11,2,6,trainval,dog,chihuahua
basset_hound_100,4,2,3,trainval,dog,basset_hound
pug_174,26,2,18,trainval,dog,pug
Persian_192,24,1,8,trainval,cat,Persian
Bombay_164,8,1,4,trainval,cat,Bombay
Birman_141,7,1,3,trainval,cat,Birman
Birman_174,7,1,3,trainval,cat,Birman
english_setter_125,14,2,8,trainval,dog,english_setter
scottish_terrier_115,31,2,21,trainval,dog,scottish_terrier
wheaten_terrier_130,36,2,24,trainval,dog,wheaten_terrier
newfoundland_125,23,2,16,trainval,dog,newfoundland
Birman_105,7,1,3,trainval,cat,Birman
Abyssinian_160,1,1,1,trainval,cat,Abyssinian
Sphynx_116,34,1,12,trainval,cat,Sphynx
British_Shorthair_115,10,1,5,trainval,cat,British_Shorthair
Russian_Blue_185,28,1,10,trainval,cat,Russian_Blue
Birman_161,7,1,3,trainval,cat,Birman
japanese_chin_17,18,2,12,trainval,dog,japanese_chin
Birman_181,7,1,3,trainval,cat,Birman
shiba_inu_141,32,2,22,trainval,dog,shiba_inu
shiba_inu_111,32,2,22,trainval,dog,shiba_inu
leonberger_151,20,2,14,trainval,dog,leonberger
basset_hound_103,4,2,3,trainval,dog,basset_hound
japanese_chin_136,18,2,12,trainval,dog,japanese_chin
miniature_pinscher_17,22,2,15,trainval,dog,miniature_pinscher
Bengal_104,6,1,2,trainval,cat,Bengal
yorkshire_terrier_161,37,2,25,trainval,dog,yorkshire_terrier
beagle_187,5,2,4,trainval,dog,beagle
basset_hound_101,4,2,3,trainval,dog,basset_hound
Birman_169,7,1,3,trainval,cat,Birman
japanese_chin_105,18,2,12,trainval,dog,japanese_chin
shiba_inu_114,32,2,22,trainval,dog,shiba_inu
japanese_chin_10,18,2,12,trainval,dog,japanese_chin
great_pyrenees_116,16,2,10,trainval,dog,great_pyrenees
newfoundland_109,23,2,16,trainval,dog,newfoundland
scottish_terrier_166,31,2,21,trainval,dog,scottish_terrier
havanese_130,17,2,11,trainval,dog,havanese
newfoundland_172,23,2,16,trainval,dog,newfoundland
keeshond_154,19,2,13,trainval,dog,keeshond
great_pyrenees_169,16,2,10,trainval,dog,great_pyrenees
Ragdoll_169,27,1,9,trainval,cat,Ragdoll
american_pit_bull_terrier_124,3,2,2,trainval,dog,american_pit_bull_terrier
chihuahua_166,11,2,6,trainval,dog,chihuahua
British_Shorthair_145,10,1,5,trainval,cat,British_Shorthair
keeshond_14,19,2,13,trainval,dog,keeshond
great_pyrenees_114,16,2,10,trainval,dog,great_pyrenees
great_pyrenees_184,16,2,10,trainval,dog,great_pyrenees
Maine_Coon_162,21,1,7,trainval,cat,Maine_Coon
British_Shorthair_117,10,1,5,trainval,cat,British_Shorthair
beagle_184,5,2,4,trainval,dog,beagle
Birman_124,7,1,3,trainval,cat,Birman
english_setter_108,14,2,8,trainval,dog,english_setter
boxer_16,9,2,5,trainval,dog,boxer
wheaten_terrier_136,36,2,24,trainval,dog,wheaten_terrier
Birman_179,7,1,3,trainval,cat,Birman
basset_hound_129,4,2,3,trainval,dog,basset_hound
pug_172,26,2,18,trainval,dog,pug
Bombay_167,8,1,4,trainval,cat,Bombay
chihuahua_142,11,2,6,trainval,dog,chihuahua
Siamese_101,33,1,11,trainval,cat,Siamese
Abyssinian_164,1,1,1,trainval,cat,Abyssinian
beagle_18,5,2,4,trainval,dog,beagle
shiba_inu_166,32,2,22,trainval,dog,shiba_inu
chihuahua_126,11,2,6,trainval,dog,chihuahua
Siamese_143,33,1,11,trainval,cat,Siamese
shiba_inu_132,32,2,22,trainval,dog,shiba_inu
english_setter_165,14,2,8,trainval,dog,english_setter
chihuahua_134,11,2,6,trainval,dog,chihuahua
samoyed_129,30,2,20,trainval,dog,samoyed
havanese_128,17,2,11,trainval,dog,havanese
Abyssinian_104,1,1,1,trainval,cat,Abyssinian
american_bulldog_132,2,2,1,trainval,dog,american_bulldog
basset_hound_122,4,2,3,trainval,dog,basset_hound
Ragdoll_124,27,1,9,trainval,cat,Ragdoll
american_bulldog_141,2,2,1,trainval,dog,american_bulldog
english_setter_101,14,2,8,trainval,dog,english_setter
Ragdoll_122,27,1,9,trainval,cat,Ragdoll
havanese_126,17,2,11,trainval,dog,havanese
pomeranian_131,25,2,17,trainval,dog,pomeranian
japanese_chin_178,18,2,12,trainval,dog,japanese_chin
german_shorthaired_132,15,2,9,trainval,dog,german_shorthaired
Persian_139,24,1,8,trainval,cat,Persian
Siamese_158,33,1,11,trainval,cat,Siamese
japanese_chin_115,18,2,12,trainval,dog,japanese_chin
german_shorthaired_141,15,2,9,trainval,dog,german_shorthaired
Bengal_137,6,1,2,trainval,cat,Bengal
Ragdoll_100,27,1,9,trainval,cat,Ragdoll
Maine_Coon_201,21,1,7,trainval,cat,Maine_Coon
staffordshire_bull_terrier_139,35,2,23,trainval,dog,staffordshire_bull_terrier
scottish_terrier_135,31,2,21,trainval,dog,scottish_terrier
newfoundland_118,23,2,16,trainval,dog,newfoundland
samoyed_139,30,2,20,trainval,dog,samoyed
Birman_165,7,1,3,trainval,cat,Birman
Egyptian_Mau_175,12,1,6,trainval,cat,Egyptian_Mau
keeshond_146,19,2,13,trainval,dog,keeshond
Russian_Blue_195,28,1,10,trainval,cat,Russian_Blue
leonberger_128,20,2,14,trainval,dog,leonberger
japanese_chin_187,18,2,12,trainval,dog,japanese_chin
miniature_pinscher_119,22,2,15,trainval,dog,miniature_pinscher
english_cocker_spaniel_123,13,2,7,trainval,dog,english_cocker_spaniel
american_bulldog_140,2,2,1,trainval,dog,american_bulldog
Bengal_184,6,1,2,trainval,cat,Bengal
pomeranian_177,25,2,17,trainval,dog,pomeranian
english_setter_104,14,2,8,trainval,dog,english_setter
shiba_inu_175,32,2,22,trainval,dog,shiba_inu
Egyptian_Mau_146,12,1,6,trainval,cat,Egyptian_Mau
havanese_151,17,2,11,trainval,dog,havanese
miniature_pinscher_111,22,2,15,trainval,dog,miniature_pinscher
boxer_154,9,2,5,trainval,dog,boxer
Birman_145,7,1,3,trainval,cat,Birman
Ragdoll_10,27,1,9,trainval,cat,Ragdoll
newfoundland_184,23,2,16,trainval,dog,newfoundland
Bombay_12,8,1,4,trainval,cat,Bombay
Abyssinian_126,1,1,1,trainval,cat,Abyssinian
scottish_terrier_156,31,2,21,trainval,dog,scottish_terrier
Abyssinian_16,1,1,1,trainval,cat,Abyssinian
english_cocker_spaniel_101,13,2,7,trainval,dog,english_cocker_spaniel
pug_137,26,2,18,trainval,dog,pug
Egyptian_Mau_197,12,1,6,trainval,cat,Egyptian_Mau
staffordshire_bull_terrier_133,35,2,23,trainval,dog,staffordshire_bull_terrier
great_pyrenees_167,16,2,10,trainval,dog,great_pyrenees
pomeranian_146,25,2,17,trainval,dog,pomeranian
pug_157,26,2,18,trainval,dog,pug
japanese_chin_161,18,2,12,trainval,dog,japanese_chin
Russian_Blue_182,28,1,10,trainval,cat,Russian_Blue
scottish_terrier_109,31,2,21,trainval,dog,scottish_terrier
Ragdoll_161,27,1,9,trainval,cat,Ragdoll
basset_hound_106,4,2,3,trainval,dog,basset_hound
pug_119,26,2,18,trainval,dog,pug
Abyssinian_137,1,1,1,trainval,cat,Abyssinian
american_bulldog_168,2,2,1,trainval,dog,american_bulldog
Abyssinian_148,1,1,1,trainval,cat,Abyssinian
english_cocker_spaniel_136,13,2,7,trainval,dog,english_cocker_spaniel
Sphynx_151,34,1,12,trainval,cat,Sphynx
staffordshire_bull_terrier_184,35,2,23,trainval,dog,staffordshire_bull_terrier
american_pit_bull_terrier_125,3,2,2,trainval,dog,american_pit_bull_terrier
Ragdoll_159,27,1,9,trainval,cat,Ragdoll
Sphynx_119,34,1,12,trainval,cat,Sphynx
wheaten_terrier_116,36,2,24,trainval,dog,wheaten_terrier
pug_112,26,2,18,trainval,dog,pug
staffordshire_bull_terrier_186,35,2,23,trainval,dog,staffordshire_bull_terrier
Egyptian_Mau_130,12,1,6,trainval,cat,Egyptian_Mau
beagle_154,5,2,4,trainval,dog,beagle
miniature_pinscher_153,22,2,15,trainval,dog,miniature_pinscher
yorkshire_terrier_112,37,2,25,trainval,dog,yorkshire_terrier
havanese_155,17,2,11,trainval,dog,havanese
leonberger_185,20,2,14,trainval,dog,leonberger
Maine_Coon_159,21,1,7,trainval,cat,Maine_Coon
Ragdoll_138,27,1,9,trainval,cat,Ragdoll
newfoundland_17,23,2,16,trainval,dog,newfoundland
samoyed_107,30,2,20,trainval,dog,samoyed
Sphynx_1,34,1,12,trainval,cat,Sphynx
saint_bernard_126,29,2,19,trainval,dog,saint_bernard
leonberger_115,20,2,14,trainval,dog,leonberger
samoyed_12,30,2,20,trainval,dog,samoyed
american_pit_bull_terrier_121,3,2,2,trainval,dog,american_pit_bull_terrier
miniature_pinscher_167,22,2,15,trainval,dog,miniature_pinscher
Abyssinian_192,1,1,1,trainval,cat,Abyssinian
staffordshire_bull_terrier_128,35,2,23,trainval,dog,staffordshire_bull_terrier
Abyssinian_128,1,1,1,trainval,cat,Abyssinian
yorkshire_terrier_187,37,2,25,trainval,dog,yorkshire_terrier
shiba_inu_153,32,2,22,trainval,dog,shiba_inu
yorkshire_terrier_153,37,2,25,trainval,dog,yorkshire_terrier
boxer_161,9,2,5,trainval,dog,boxer
great_pyrenees_148,16,2,10,trainval,dog,great_pyrenees
keeshond_102,19,2,13,trainval,dog,keeshond
Birman_152,7,1,3,trainval,cat,Birman
basset_hound_173,4,2,3,trainval,dog,basset_hound
pomeranian_142,25,2,17,trainval,dog,pomeranian
Bombay_129,8,1,4,trainval,cat,Bombay
Egyptian_Mau_147,12,1,6,trainval,cat,Egyptian_Mau
havanese_142,17,2,11,trainval,dog,havanese
basset_hound_16,4,2,3,trainval,dog,basset_hound
basset_hound_120,4,2,3,trainval,dog,basset_hound
Ragdoll_168,27,1,9,trainval,cat,Ragdoll
yorkshire_terrier_190,37,2,25,trainval,dog,yorkshire_terrier
staffordshire_bull_terrier_143,35,2,23,trainval,dog,staffordshire_bull_terrier
Maine_Coon_150,21,1,7,trainval,cat,Maine_Coon
shiba_inu_103,32,2,22,trainval,dog,shiba_inu
Bombay_130,8,1,4,trainval,cat,Bombay
japanese_chin_185,18,2,12,trainval,dog,japanese_chin
english_cocker_spaniel_138,13,2,7,trainval,dog,english_cocker_spaniel
Bengal_190,6,1,2,trainval,cat,Bengal
american_pit_bull_terrier_18,3,2,2,trainval,dog,american_pit_bull_terrier
British_Shorthair_140,10,1,5,trainval,cat,British_Shorthair
english_cocker_spaniel_121,13,2,7,trainval,dog,english_cocker_spaniel
Russian_Blue_137,28,1,10,trainval,cat,Russian_Blue
Egyptian_Mau_115,12,1,6,trainval,cat,Egyptian_Mau
British_Shorthair_201,10,1,5,trainval,cat,British_Shorthair
saint_bernard_148,29,2,19,trainval,dog,saint_bernard
keeshond_110,19,2,13,trainval,dog,keeshond
basset_hound_130,4,2,3,trainval,dog,basset_hound
chihuahua_180,11,2,6,trainval,dog,chihuahua
shiba_inu_139,32,2,22,trainval,dog,shiba_inu
japanese_chin_156,18,2,12,trainval,dog,japanese_chin
Ragdoll_194,27,1,9,trainval,cat,Ragdoll
german_shorthaired_140,15,2,9,trainval,dog,german_shorthaired
newfoundland_124,23,2,16,trainval,dog,newfoundland
american_bulldog_16,2,2,1,trainval,dog,american_bulldog
Sphynx_111,34,1,12,trainval,cat,Sphynx
Sphynx_157,34,1,12,trainval,cat,Sphynx
havanese_165,17,2,11,trainval,dog,havanese
Russian_Blue_123,28,1,10,trainval,cat,Russian_Blue
wheaten_terrier_103,36,2,24,trainval,dog,wheaten_terrier
keeshond_126,19,2,13,trainval,dog,keeshond
Russian_Blue_19,28,1,10,trainval,cat,Russian_Blue
Maine_Coon_104,21,1,7,trainval,cat,Maine_Coon
Russian_Blue_168,28,1,10,trainval,cat,Russian_Blue
leonberger_149,20,2,14,trainval,dog,leonberger
Russian_Blue_120,28,1,10,trainval,cat,Russian_Blue
leonberger_186,20,2,14,trainval,dog,leonberger
samoyed_121,30,2,20,trainval,dog,samoyed
miniature_pinscher_180,22,2,15,trainval,dog,miniature_pinscher
chihuahua_113,11,2,6,trainval,dog,chihuahua
basset_hound_118,4,2,3,trainval,dog,basset_hound
Sphynx_202,34,1,12,trainval,cat,Sphynx
Ragdoll_152,27,1,9,trainval,cat,Ragdoll
leonberger_144,20,2,14,trainval,dog,leonberger
samoyed_148,30,2,20,trainval,dog,samoyed
english_cocker_spaniel_183,13,2,7,trainval,dog,english_cocker_spaniel
german_shorthaired_145,15,2,9,trainval,dog,german_shorthaired
american_bulldog_122,2,2,1,trainval,dog,american_bulldog
yorkshire_terrier_107,37,2,25,trainval,dog,yorkshire_terrier
miniature_pinscher_148,22,2,15,trainval,dog,miniature_pinscher
British_Shorthair_102,10,1,5,trainval,cat,British_Shorthair
Maine_Coon_19,21,1,7,trainval,cat,Maine_Coon
staffordshire_bull_terrier_129,35,2,23,trainval,dog,staffordshire_bull_terrier
scottish_terrier_104,31,2,21,trainval,dog,scottish_terrier
wheaten_terrier_132,36,2,24,trainval,dog,wheaten_terrier
shiba_inu_121,32,2,22,trainval,dog,shiba_inu
Bombay_111,8,1,4,trainval,cat,Bombay
Abyssinian_18,1,1,1,trainval,cat,Abyssinian
great_pyrenees_165,16,2,10,trainval,dog,great_pyrenees
saint_bernard_145,29,2,19,trainval,dog,saint_bernard
staffordshire_bull_terrier_15,35,2,23,trainval,dog,staffordshire_bull_terrier
wheaten_terrier_174,36,2,24,trainval,dog,wheaten_terrier
British_Shorthair_157,10,1,5,trainval,cat,British_Shorthair
shiba_inu_161,32,2,22,trainval,dog,shiba_inu
american_bulldog_188,2,2,1,trainval,dog,american_bulldog
Sphynx_108,34,1,12,trainval,cat,Sphynx
great_pyrenees_173,16,2,10,trainval,dog,great_pyrenees
Bengal_10,6,1,2,trainval,cat,Bengal
staffordshire_bull_terrier_111,35,2,23,trainval,dog,staffordshire_bull_terrier
Maine_Coon_151,21,1,7,trainval,cat,Maine_Coon
newfoundland_18,23,2,16,trainval,dog,newfoundland
British_Shorthair_112,10,1,5,trainval,cat,British_Shorthair
keeshond_150,19,2,13,trainval,dog,keeshond
Egyptian_Mau_127,12,1,6,trainval,cat,Egyptian_Mau
english_setter_129,14,2,8,trainval,dog,english_setter
British_Shorthair_100,10,1,5,trainval,cat,British_Shorthair
english_setter_162,14,2,8,trainval,dog,english_setter
British_Shorthair_172,10,1,5,trainval,cat,British_Shorthair
leonberger_123,20,2,14,trainval,dog,leonberger
beagle_16,5,2,4,trainval,dog,beagle
Bombay_118,8,1,4,trainval,cat,Bombay
Maine_Coon_174,21,1,7,trainval,cat,Maine_Coon
german_shorthaired_102,15,2,9,trainval,dog,german_shorthaired
german_shorthaired_103,15,2,9,trainval,dog,german_shorthaired
keeshond_161,19,2,13,trainval,dog,keeshond
yorkshire_terrier_109,37,2,25,trainval,dog,yorkshire_terrier
english_setter_164,14,2,8,trainval,dog,english_setter
yorkshire_terrier_137,37,2,25,trainval,dog,yorkshire_terrier
leonberger_148,20,2,14,trainval,dog,leonberger
chihuahua_173,11,2,6,trainval,dog,chihuahua
samoyed_175,30,2,20,trainval,dog,samoyed
english_cocker_spaniel_13,13,2,7,trainval,dog,english_cocker_spaniel
staffordshire_bull_terrier_155,35,2,23,trainval,dog,staffordshire_bull_terrier
pomeranian_168,25,2,17,trainval,dog,pomeranian
beagle_156,5,2,4,trainval,dog,beagle
saint_bernard_157,29,2,19,trainval,dog,saint_bernard
Bombay_150,8,1,4,trainval,cat,Bombay
american_pit_bull_terrier_178,3,2,2,trainval,dog,american_pit_bull_terrier
havanese_110,17,2,11,trainval,dog,havanese
japanese_chin_109,18,2,12,trainval,dog,japanese_chin
Birman_170,7,1,3,trainval,cat,Birman
beagle_181,5,2,4,trainval,dog,beagle
pug_158,26,2,18,trainval,dog,pug
saint_bernard_173,29,2,19,trainval,dog,saint_bernard
chihuahua_181,11,2,6,trainval,dog,chihuahua
Ragdoll_110,27,1,9,trainval,cat,Ragdoll
german_shorthaired_112,15,2,9,trainval,dog,german_shorthaired
British_Shorthair_121,10,1,5,trainval,cat,British_Shorthair
pomeranian_126,25,2,17,trainval,dog,pomeranian
great_pyrenees_149,16,2,10,trainval,dog,great_pyrenees
english_setter_187,14,2,8,trainval,dog,english_setter
scottish_terrier_179,31,2,21,trainval,dog,scottish_terrier
american_bulldog_128,2,2,1,trainval,dog,american_bulldog
shiba_inu_102,32,2,22,trainval,dog,shiba_inu
chihuahua_155,11,2,6,trainval,dog,chihuahua
Ragdoll_121,27,1,9,trainval,cat,Ragdoll
Russian_Blue_179,28,1,10,trainval,cat,Russian_Blue
Persian_158,24,1,8,trainval,cat,Persian
staffordshire_bull_terrier_192,35,2,23,trainval,dog,staffordshire_bull_terrier
wheaten_terrier_171,36,2,24,trainval,dog,wheaten_terrier
British_Shorthair_198,10,1,5,trainval,cat,British_Shorthair
american_bulldog_173,2,2,1,trainval,dog,american_bulldog
scottish_terrier_172,31,2,21,trainval,dog,scottish_terrier
British_Shorthair_127,10,1,5,trainval,cat,British_Shorthair
leonberger_18,20,2,14,trainval,dog,leonberger
german_shorthaired_101,15,2,9,trainval,dog,german_shorthaired
american_pit_bull_terrier_147,3,2,2,trainval,dog,american_pit_bull_terrier
great_pyrenees_158,16,2,10,trainval,dog,great_pyrenees
Ragdoll_171,27,1,9,trainval,cat,Ragdoll
keeshond_131,19,2,13,trainval,dog,keeshond
miniature_pinscher_162,22,2,15,trainval,dog,miniature_pinscher
Maine_Coon_208,21,1,7,trainval,cat,Maine_Coon
keeshond_188,19,2,13,trainval,dog,keeshond
scottish_terrier_145,31,2,21,trainval,dog,scottish_terrier
British_Shorthair_139,10,1,5,trainval,cat,British_Shorthair
Bengal_162,6,1,2,trainval,cat,Bengal
chihuahua_107,11,2,6,trainval,dog,chihuahua
wheaten_terrier_165,36,2,24,trainval,dog,wheaten_terrier
Persian_200,24,1,8,trainval,cat,Persian
British_Shorthair_193,10,1,5,trainval,cat,British_Shorthair
scottish_terrier_150,31,2,21,trainval,dog,scottish_terrier
yorkshire_terrier_159,37,2,25,trainval,dog,yorkshire_terrier
British_Shorthair_109,10,1,5,trainval,cat,British_Shorthair
